Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
KUARMUNDA,KRMD,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,84.789851,22.286675
KULDIHA,KIJ,NSG6,CHAKRADHARPUR,SER,MAYURBHANJ,ODISHA,86.2766409,22.3331028
KUNKI B.H.,KZU,NSG6,CHAKRADHARPUR,SER,SARAIKELA KHARSAWAN,JHARKHAND,86.067757,22.875933
LATHIKATA,LTK,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,84.894961,22.131808
LOTAPAHAR,LPH,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.565671,22.617663
MAHADEVASAL PH,MXW,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.328849,22.510448
MAHALI MARUP,MMV,NSG6,CHAKRADHARPUR,SER,SARAIKELA KHARSAWAN,JHARKHAND,85.879316,22.757135
MALUKA,MLKA,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.672936,22.202912
MURGA-MAHADEV ROAD,MMVR,NSG6,CHAKRADHARPUR,SER,KENDUJHAR,ODISHA,85.46586181,22.06048608
NOAMUNDI,NOMD,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.513684,22.15311
PADAPAHAR,PDPH,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.545961,22.156555
PANDRASALI,PRSL,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.806909,22.63341
PANPOSH,PPO,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,84.804627,22.228538
PATASAHI,PSJ,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,84.923705,22.020127
POSOITA,PST,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.254753,22.447129
RAIRANGPUR,RRP,NSG6,CHAKRADHARPUR,SER,MAYURBHANJ,ODISHA,86.1642075,22.440956
SINGHPOKHARIA,SIPA,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.795126,22.498243
SOGORA,SOGR,NSG6,CHAKRADHARPUR,SER,SAMBALPUR,ODISHA,84.459478,22.153756
SONAKHAN,SXN,NSG6,CHAKRADHARPUR,SER,SUNDARGARH,ODISHA,84.519562,22.166579
SONUA,SWR,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.464081,22.576498
TALABURU,TABU,NSG6,CHAKRADHARPUR,SER,WEST SINGHBHUM,JHARKHAND,85.755942,22.358169
TANGARMUNDA BH,TGM,NSG6,CHAKRADHARPUR,SER,SAMBALPUR,ODISHA,84.358612,22.09407
DURGACHAK TOWN,DZKT,HG1,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.136032,22.066831
ANGUA P.H.,AGV,HG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.269923,21.892582
ASHAPURNA DEVI,APRD,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.638201,21.727401
BADALPUR P.H,BDPA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.616227,21.710487
BANDAR PH,BAAR,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.086816,22.052122
BANSTOLA PH,BNB,HG2,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,87.06266967,22.42097405
BETNOTI PH,BTQ,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.8435187,21.74134
DUAN,DUAN,HG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.588218,22.354105
HERIA P.H.,HEN,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.795566,21.974916
JOGAL,JOL,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.882714,21.696442
JUGPURA P.H.,JRG,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.912796,21.668795
KANIMAHULI P.H.,KNM,HG2,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.778394,22.482202
KHATKURA P.H.,KATB,HG2,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,86.930224,22.477455
KRISHNA CHANDRAPUR,KCV,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.82005,21.824613
LAVAN SG SMARAK,LSGS,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.850571,22.096296
NACHINDA P.H.,NCN,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.754966,21.881341
NUAGAON-MAYURBHANJ R,NMBR,HG2,KHARAGPUR,SER,BALESHWAR,ODISHA,87.038724,21.666901
SABIRA,SZZ,HG2,KHARAGPUR,SER,BALESHWAR,ODISHA,86.629237,21.236882
SAHID MATANGINI,SMTG,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.908115,22.301974
SATISH SAMANTA P.H.,SSPH,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.987567,22.194485
SITALPUR (BENGAL),STLB,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.672822,21.774098
SUJALPUR P.H.,SJPA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.657497,21.763167
THAKURTOLA P.H,TKH,HG2,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.970717,21.651992
TIKRA P.H.,TKRA,HG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.531081,21.66408
BURAMARA,BWO,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.650295,22.107567
KUCHAI,KUCE,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.695652,22.013657
PADMAPUKUR,PDPK,HG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.3062197,22.56830882
PANPANA PH,PNPN,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA,86.790524,21.358715
RAJALUKAH,RJLK,HG3,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.642242,22.125193
TIKIRAPAL P.H.,TKPL,HG3,KHARAGPUR,SER,BALESHWAR,ODISHA,86.944638,21.535575
KHARAGPUR,KGP,NSG2,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.328456,22.341432
BALASORE,BLS,NSG3,KHARAGPUR,SER,BALESHWAR,ODISHA,86.919582,21.500521
SHALIMAR,SHM,NSG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.315615,22.555508
BARIPADA,BPO,NSG4,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.73709,21.9227408
DIGHA,DGHA,NSG4,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.507655,21.622377
GHATSILA,GTS,NSG4,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.479768,22.58616
JHARGRAM,JGM,NSG4,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,86.99853167,22.45496449
MIDNAPORE,MDN,NSG4,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.307379,22.42498
BASTA,BTS,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,87.0637831,21.7029241
BELDA,BLDA,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.33691374,22.07144398
CHAKULIA,CKU,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.721161,22.478149
HIJLI,HIJ,NSG5,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.320169,22.319921
JALESWAR,JER,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,87.220491,21.79749
KANTHI F.S.,KATI,NSG5,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.734128,21.788743
RAKHA MINES,RHE,NSG5,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.354133,22.674292
SORO,SORO,NSG5,KHARAGPUR,SER,BALESHWAR,ODISHA,86.692539,21.291084
AMARDA ROAD,ARD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,87.102374,21.734258
BAHANAGA BAZAR,BNBR,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,86.76172839,21.33613403
BAKHRABAD,VKD,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.36345,22.118541
BANGRIPOSI,BGY,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.501362,22.130678
BENAPUR,BPE,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.37624084,22.27135231
BHANJPUR,VZR,NSG6,KHARAGPUR,SER,MAYURBHANJ,ODISHA,86.73407,21.95074
DALBHUMGARH,DVM,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.551921,22.506293
DANTAN,DNT,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.284055,21.930376
DESHAPRAN P.H.,DSPN,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.817047,22.029347
GALUDIH,GUD,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.410494,22.648872
GIDHNI,GII,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,86.853201,22.488472
HALDIPADA,HIP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,86.996648,21.571439
KALAIKUNDA,KKQ,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.24399951,22.32945442
KHANTAPARA,KHF,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,86.822911,21.39628
KHEMASULI PH,KSO,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.184863,22.337768
KOKPARA,KKPR,NSG6,KHARAGPUR,SER,EAST SINGHBUM,JHARKHAND,86.642797,22.474065
LAKSHANNATH ROAD,LXD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,87.250953,21.842011
MARKONA,MKO,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,86.596117,21.195555
NANDHAKUMAR,NDKR,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.9278722,22.19092396
NARAYANGARH,NYA,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.380456,22.174233
NIKURSINI,NSI,NSG6,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.306186,22.004654
NILGIRI ROAD,NGRD,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,86.855469,21.426415
RAJGHAT,RGT,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,87.155076,21.764462
RAMNAGAR (BENGAL)P.H,RMRB,NSG6,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.55405,21.677451
RANITAL,RNTL,NSG6,KHARAGPUR,SER,BHADRAK,ODISHA,86.556474,21.149665
RUPSA JN.,ROP,NSG6,KHARAGPUR,SER,BALESHWAR,ODISHA,87.018507,21.621995
SARDIHA,SUA,NSG6,KHARAGPUR,SER,JHARGRAM,WEST BENGAL,87.123645,22.380612
MECHEDA,MCA,SG1,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.85883,22.414105
SANTRAGACHI JN,SRC,SG1,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.284011,22.58393
BAGNAN,BZN,SG2,KHARAGPUR,SER,HOWRAH,WEST BENGAL,87.970711,22.462515
PANSKURA,PKU,SG2,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.74302371,22.39310276
ABADA,ABB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.199392,22.547877
ANDUL,ADL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.239643,22.575169
BALICHAK,BCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.55335416,22.35818589
BARDA,BRDB,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.08753041,22.15295838
BASULYA SUTAHATA,BYSA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.13056325,22.12030128
BAURIA JN.,BVA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.16352161,22.50359112
BHOGPUR,BOP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.809079,22.401522
BIRSHIBPUR,BSBP,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.053112,22.473359
CHENGEL,CGA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.13891,22.486845
DASHNAGAR,DSNR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.30780299,22.59863362
DEULTI,DTE,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,87.914003,22.452857
DURGACHAK,DZK,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.155274,22.082011
FULESWAR,FLR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.1160489,22.47787564
GHORAGHATA,GGTA,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,87.94424,22.458315
GIRI MAIDAN,GMDN,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.306151,22.340478
GOKULPUR,GKL,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.293716,22.375923
HALDIA,HLZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.06589,22.045284
HAUR,HAUR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.655069,22.365254
JAKPUR,JPR,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.389853,22.362509
KESHABPUR,KSBP,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.948672,22.221674
KHIRAI,KHAI,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.696628,22.374504
KOLAGHAT,QGT,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.87965366,22.43433092
KULGACHIA,KGY,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.020395,22.472352
MADPUR,MPD,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.443268,22.369694
MAHISADAL,MSDL,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,88.010799,22.176299
MAURIGRAM,MRGM,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.2560779,22.58015403
NALPUR,NALR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.185699,22.529208
NANDAIGAJAN P.H.,NDGJ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.832458,22.404098
NARAYAN PAKURIA MURA,NPMR,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.773985,22.399692
RADHAMOHANPUR,RDU,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.612611,22.356484
RAGHUNATHBARI,RGX,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.797247,22.353228
RAJAGODA,RGA,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.866472,22.324313
RAMRAJATALA,RMJ,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.295438,22.587778
SANKRAIL,SEL,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.20907435,22.56130949
SHYAM CHAK,SMCK,SG3,KHARAGPUR,SER,MEDINIPUR WEST,WEST BENGAL,87.500479,22.363451
TAMLUK,TMZ,SG3,KHARAGPUR,SER,MEDINIPUR EAST,WEST BENGAL,87.919144,22.275813
TIKIAPARA,TPKR,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.324322,22.599036
ULUBARIA,ULB,SG3,KHARAGPUR,SER,HOWRAH,WEST BENGAL,88.093209,22.472428
AKASHI P.H,AKZ,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,84.88778586,23.3851244
ARGORA P.H,AOR,HG2,RANCHI,SER,RANCHI,JHARKHAND,85.314358,23.347039
BARKICHANPI,BICI,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,84.709751,23.483611
BEGUNKODAR,BKDR,HG2,RANCHI,SER,PURULIA,WEST BENGAL,86.012587,23.383687
IRGAON P.H,IRN,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,84.783251,23.421551
ITKY P.H.,ITKY,HG2,RANCHI,SER,RANCHI,JHARKHAND,85.12709598,23.3522114
NAGJUA F.S,NJA,HG2,RANCHI,SER,LOHARDAGA,JHARKHAND,84.96683843,23.378294
NARKOPI F.S,NRKP,HG2,RANCHI,SER,RANCHI,JHARKHAND,85.01562358,23.37562044
PISKA F.S,PIS,HG2,RANCHI,SER,RANCHI,JHARKHAND,85.20610188,23.32954274
BAKARKUDI,BKKI,HG3,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,85.970936,23.095049
SONDIMRA,SND,HG3,RANCHI,SER,RAMGARH,JHARKHAND,85.7824358,23.47693658
HATIA,HTE,NSG3,RANCHI,SER,RANCHI,JHARKHAND,85.308218,23.311613
RANCHI,RNC,NSG3,RANCHI,SER,RANCHI,JHARKHAND,85.33352,23.348811
JHALIDA,JAA,NSG5,RANCHI,SER,PURULIA,WEST BENGAL,85.975282,23.370005
LOHARDAGA BS,LAD,NSG5,RANCHI,SER,LOHARDAGA,JHARKHAND,84.70733,23.445967
MURI,MURI,NSG5,RANCHI,SER,RANCHI,JHARKHAND,85.86699069,23.37628437
NAMKOM,NKM,NSG5,RANCHI,SER,RANCHI,JHARKHAND,85.376672,23.351755
RAMGARH CANTT.,RMT,NSG5,RANCHI,SER,RAMGARH,JHARKHAND,85.520249,23.617327
BAKASPUR,BKPR,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,84.95372966,22.98101964
BALASIRING,BLRG,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.28120292,23.26912736
BANO,BANO,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.90298541,22.6647838
BARKIPONA,BRKP,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,85.646476,23.568766
BARLANGA,BLNG,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,85.833473,23.449913
GANGAGHAT,GAG,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.5070501,23.36139824
GAUTAMDHARA,GATD,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.63299457,23.34988098
GOLA ROAD,GRE,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,85.697139,23.545551
GOONDA (BIHAR),GDBR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,86.081167,23.067871
GOVINDPUR ROAD,GBX,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,85.0435794,23.06185749
HARUBERA,HRBR,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,85.76022877,23.49994927
HESALONG FS,HNSL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,86.01192289,23.09161432
ILLOO,ILO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,85.85873511,23.29163286
JHIMRI,JHMR,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,86.02975734,23.08234432
JOHNA,JON,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.60891364,23.35895921
KANAROAN,KNRN,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.877026,22.600484
KARRA,KRRA,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,85.13274166,23.12193235
KITA,KITA,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.76424803,23.3648848
KURKURA,KRKR,NSG6,RANCHI,SER,GUMLA,JHARKHAND,84.931238,22.763217
LATEMDA,LTMD,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,85.989117,23.098392
LODHMA,LOM,NSG6,RANCHI,SER,KHUNTI,JHARKHAND,85.20012125,23.22335028
MAEL,MAEL,NSG6,RANCHI,SER,RAMGARH,JHARKHAND,85.626042,23.574668
MAHABUANG,MCZ,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.93527606,22.71992867
ORGA,ORGA,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.91578,22.448548
PAKRA,PKC,NSG6,RANCHI,SER,GUMLA,JHARKHAND,84.936906,22.828158
PARBATONIA,PBB,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.949201,22.497617
POKLA,PKF,NSG6,RANCHI,SER,GUMLA,JHARKHAND,84.951364,22.89496
SILLI,SLF,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.82812939,23.3515634
SUISA,SSIA,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,85.909013,23.196775
TANGRABASULI B.S,TGB,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.06380544,23.374032
TATI,TATI,NSG6,RANCHI,SER,SIMDEGA,JHARKHAND,84.918457,22.558382
TATISILWAI,TIS,NSG6,RANCHI,SER,RANCHI,JHARKHAND,85.435706,23.369845
TIRALDIH,TUL,NSG6,RANCHI,SER,SARAIKELA KHARSAWAN,JHARKHAND,85.930834,23.132246
TORANG,TRAN,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,85.858638,23.26814
TULIN,THO,NSG6,RANCHI,SER,PURULIA,WEST BENGAL,85.902125,23.378363
Anavardikanpettai (HALT),AVN,HG1,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.56735043,13.05050406
Kanchipuram east (HALT),CJE,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.71204368,12.84113719
Maraimalai nagar (HALT),MMNK,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.019875,12.79662
Paranur (HALT),PWU,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.98366,12.7302
Potheri (HALT),POTI,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.03693,12.820868
Urappakkam (HALT),UPM,HG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.071751,12.867247
Acharapakkam (HALT),ACK,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.821722,12.406776
Akkampet (HALT),AKAT,HG2,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH,80.01886341,13.64910607
Melalathur (HALT),MEH,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,78.875384,12.917803
Villiambakkam (HALT),VB,HG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.929175,12.754406
Virinchipuram (HALT),VJ,HG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.024717,12.961297
Nathapettai (HALT),NTT,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.75615,12.824069
Padalam (HALT),PTM,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.950844,12.590197
Palayasivaram (HALT),PYV,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.8777,12.777131
Reddipalayam (HALT),RDY,HG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.94718,12.736973
Thakkolam (HALT),TKO,HG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.677055,13.023783
"Venkatanarasimharajuvaripeta
(HALT)",VKZ,HG3,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH,79.581865,13.270775
Chennai Central,MAS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,80.2748563,13.0847613
Chennai egmore,MS,NSG1,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,80.260193,13.077678
Tambaram,TBM,NSG1,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.11915738,12.92603569
Arakkonam jn,AJJ,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.667991,13.081512
Avadi,AVD,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,80.100518,13.118247
Chengalpattu jn.,CGL,NSG2,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.981519,12.692864
Katpadi,KPD,NSG2,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.135341,12.972734
Tiruvallur,TRL,NSG2,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,79.913105,13.115764
Guduvancheri,GI,NSG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.057147,12.844886
Jolarpettai,JTJ,NSG3,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,78.57782,12.560852
Mambalam,MBM,NSG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,80.228164,13.038154
Perambur,PER,NSG3,CHENNAI CENTRAL,SR,CHENNAI,TAMIL NADU,80.244533,13.10702
Perungalathur (FLAG),PRGL,NSG3,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.095486,12.905451
Kanchipuram,CJ,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.703149,12.848947
Melmaruvathur,MLMR,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,79.833801,12.429554
Singaperumalkoil,SKL,NSG4,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.00105896,12.76246043
Tiruttani,TRT,NSG4,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,79.611386,13.179217
Ambur,AB,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,78.721266,12.782934
Ekambarakuppam (FLAG),EKM,NSG5,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH,79.573126,13.318604
Gudiyatham,GYM,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,78.916157,12.937471
Kattangulathur,CTM,NSG5,CHENNAI CENTRAL,SR,KANCHIPURAM,TAMIL NADU,80.026118,12.805715
Nayudupeta,NYP,NSG5,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH,79.900898,13.908321
Puttur,PUT,NSG5,CHENNAI CENTRAL,SR,CHITTOOR,ANDHRA PRADESH,79.552666,13.439642
Sholinghur,SHU,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.484589,13.013974
Sullurupeta,SPE,NSG5,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH,80.018161,13.696463
Tindivanam,TMV,NSG5,CHENNAI CENTRAL,SR,VILLUPURAM,TAMIL NADU,79.651335,12.229411
Vandalur,VDR,NSG5,CHENNAI CENTRAL,SR,TIRUCHIRAPPALLI,TAMIL NADU,80.084393,12.89128
Vaniyambadi,VN,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,78.621651,12.678487
Walajaroad,WJR,NSG5,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.360511,12.970676
Arambakkam,AKM,NSG6,CHENNAI CENTRAL,SR,THIRUVALLUR,TAMIL NADU,80.074371,13.532686
Chitteri,CTRE,NSG6,CHENNAI CENTRAL,SR,VELLORE,TAMIL NADU,79.597909,13.068172
Doravari chatram,DVR,NSG6,CHENNAI CENTRAL,SR,SPSR NELLORE,ANDHRA PRADESH,79.951308,13.814297
